EmployeeID,PerformanceScore,CurrentEmployeeRating,SurveyDate,EngagementScore,SatisfactionScore,WorkLifeBalanceScore,Training_Date,Training_ProgramName,Training_Type,Training_Outcome,Training_Location,Training_Trainer,Training_DurationDays,Training_Cost
2225,Exceeds,2,2022-08-21,1,2,2,2022-12-09,Project Management,External,Passed,Bradleyland,Laura Li,3,789.98
2226,Exceeds,1,2023-01-28,4,4,5,2022-09-10,Project Management,Internal,Completed,Stevenmouth,Mr. Justin Hardy,3,125.06
2227,Needs Improvement,5,2022-09-18,2,3,4,2023-04-28,Project Management,Internal,Passed,East Joann,Sean Padilla,2,894.09
2228,PIP,4,2023-01-20,3,2,2,2023-02-21,Technical Skills,External,Passed,Pamelaport,Joseph Mays,3,713.03
2229,PIP,4,2023-04-22,3,1,1,2023-01-28,Communication Skills,Internal,Incomplete,Melissamouth,Tina Lee,5,897.51
2230,Fully Meets,2,2023-06-09,1,5,5,2023-08-03,Project Management,External,Passed,Roberthaven,Diane Larson,3,634.34
2231,Fully Meets,2,2023-01-04,1,2,2,2023-04-20,Technical Skills,Internal,Failed,Bowersbury,Lisa Edwards,3,352.54
2232,Fully Meets,5,2022-11-19,4,5,2,2023-03-23,Customer Service,External,Completed,Angelaton,Scott Smith,4,128.25
2233,Fully Meets,1,2022-10-03,5,1,1,2023-06-13,Customer Service,Internal,Passed,Jenniferfurt,Monica Roberts,1,893.71
2234,Fully Meets,2,2022-08-23,1,1,4,2023-02-04,Communication Skills,External,Completed,South Gina,Nancy Reyes,3,693.52
2235,Fully Meets,1,2022-09-10,3,5,3,2023-03-09,Customer Service,Internal,Failed,North Evelyn,Sarah Mcpherson,1,162.62
2236,Fully Meets,1,2022-12-29,2,1,2,2023-07-13,Customer Service,External,Passed,New Deborahshire,Jason Garcia,2,144.74
2237,Fully Meets,2,2023-06-08,2,5,2,2023-05-10,Leadership Development,External,Completed,West Maria,Robert Liu,3,240.77
2238,Fully Meets,2,2023-03-28,4,4,3,2023-04-14,Communication Skills,External,Completed,Lauriemouth,Mr. Tyler Daniels,5,905.56
2239,Fully Meets,5,2022-12-31,1,3,4,2023-04-11,Technical Skills,Internal,Passed,Robertmouth,Gina Smith,4,273.84
2240,Fully Meets,2,2022-08-22,2,4,5,2023-03-17,Communication Skills,Internal,Incomplete,Tarabury,Denise Carter,4,980.41
2241,Fully Meets,2,2023-01-30,4,4,4,2023-01-26,Communication Skills,External,Failed,Maryfurt,Robert Stevens,5,834.95
2242,Fully Meets,4,2023-02-26,3,2,4,2022-12-17,Project Management,External,Failed,West Laura,Debbie Salas,1,627.11
2243,Fully Meets,4,2023-06-26,1,3,5,2022-12-30,Leadership Development,External,Passed,New Timothystad,James Johnson,4,242.22
2244,Fully Meets,4,2023-03-01,4,2,1,2022-12-14,Leadership Development,Internal,Passed,Nelsonstad,Carrie Thompson,2,804.01
2245,Fully Meets,5,2023-07-08,2,4,4,2023-04-04,Project Management,Internal,Incomplete,Perryhaven,Oscar Rodriguez,1,968.2
2246,Fully Meets,4,2023-03-20,3,4,5,2023-02-10,Project Management,Internal,Completed,Lake Kennethhaven,Patricia Ford,2,364.36
2247,Fully Meets,2,2023-02-16,3,4,4,2023-04-19,Communication Skills,External,Incomplete,Barnettview,Tiffany Johnson,3,803.16
2248,Fully Meets,2,2023-05-24,1,5,5,2023-03-29,Leadership Development,External,Incomplete,Langton,Ariana Anderson,2,571.12
2249,Fully Meets,4,2023-05-29,3,5,5,2023-07-06,Customer Service,External,Failed,East Jessicafort,Eric Moore,2,705.36
2250,Fully Meets,5,2023-05-29,4,2,1,2023-04-08,Communication Skills,Internal,Failed,Amyberg,Mariah Larsen,5,565.78
2251,Fully Meets,2,2022-09-18,4,4,4,2022-11-19,Technical Skills,External,Incomplete,Gaineschester,Vickie Fisher,5,593.14
2252,Fully Meets,4,2022-09-28,1,3,3,2022-12-10,Communication Skills,Internal,Completed,Justinfurt,Christine Kelly,1,648.23
2253,Fully Meets,1,2023-06-26,5,1,2,2023-01-07,Communication Skills,External,Incomplete,North Andrew,Catherine Ellison,1,426.97
2254,Fully Meets,2,2022-12-14,3,2,5,2022-11-20,Project Management,Internal,Failed,Martinview,Alexander Perez,4,267.76
2255,Fully Meets,2,2023-05-12,1,4,4,2023-02-05,Customer Service,Internal,Completed,West Jeffrey,Christopher Ryan,1,357.69
2256,Fully Meets,5,2023-07-14,5,5,4,2023-01-13,Leadership Development,Internal,Completed,Lewisville,Maria Johnson,1,312.42
2257,Fully Meets,2,2023-07-25,4,3,5,2023-03-25,Customer Service,External,Incomplete,New Sarahland,Tony Burns,2,456.3
2258,Fully Meets,2,2023-04-03,2,5,4,2023-07-03,Technical Skills,Internal,Failed,Lorifurt,Lisa Malone,2,675.95
2259,Fully Meets,1,2023-01-09,1,2,5,2023-05-03,Communication Skills,External,Failed,East Andrewview,Jesus Holmes,3,754.61
2260,Fully Meets,1,2023-08-05,3,1,4,2022-08-23,Customer Service,Internal,Incomplete,East Kristyfort,Autumn Stephenson,2,377.64
2261,Fully Meets,2,2022-11-17,2,1,5,2023-06-04,Project Management,External,Failed,East Mitchellchester,Brenda Nguyen,3,647.41
2262,Fully Meets,2,2023-04-27,4,4,3,2023-05-29,Communication Skills,External,Incomplete,New Brett,Andrea Scott,3,122.43
2263,Fully Meets,2,2022-11-28,3,1,4,2022-10-05,Project Management,Internal,Incomplete,New Johnburgh,Anthony Wyatt,5,662.94
2264,Fully Meets,5,2022-11-08,1,2,3,2023-05-06,Communication Skills,External,Failed,Lake Christopher,Randy Logan,3,465.3
2265,Fully Meets,1,2023-03-08,2,4,2,2022-11-23,Customer Service,Internal,Failed,North Peter,Robert Phelps,4,680.88
2266,Fully Meets,5,2023-04-27,5,3,2,2022-10-23,Leadership Development,External,Completed,Lake Eileen,Sharon Lee,5,898.01
2267,Fully Meets,4,2023-03-09,1,3,3,2022-11-11,Technical Skills,Internal,Passed,Seanberg,Nicholas Powell,1,518.79
2268,Fully Meets,2,2023-07-03,2,3,2,2022-11-26,Communication Skills,Internal,Failed,Pattersonburgh,Jennifer Johnston,2,677.84
2269,Fully Meets,1,2023-02-14,5,5,1,2022-12-09,Technical Skills,Internal,Incomplete,Taylorview,Lauren Miller,1,109.33
2270,Fully Meets,4,2023-03-18,4,4,3,2023-05-11,Technical Skills,Internal,Passed,East Kyle,Karen Bailey,2,781.35
2271,Fully Meets,2,2023-03-21,5,4,4,2023-02-02,Customer Service,Internal,Failed,Sanchezchester,Anna Barnett,4,632.57
2272,Fully Meets,2,2022-08-05,5,5,3,2023-04-15,Communication Skills,Internal,Passed,Port Grant,Dana Alvarez,5,233.42
2273,Fully Meets,4,2022-10-26,5,2,3,2023-04-01,Leadership Development,External,Passed,West Benjamin,Laura Snyder,4,301.15
2274,Fully Meets,4,2022-08-13,2,5,1,2023-06-03,Customer Service,External,Failed,Jasmineland,Karen Brown,2,255.54
2275,Fully Meets,2,2022-10-24,5,4,3,2023-03-05,Technical Skills,External,Incomplete,East Jessica,Vanessa Lynch,5,138.4
2276,Fully Meets,1,2022-09-16,5,2,2,2023-05-17,Customer Service,External,Completed,East Adriana,Sean Patterson,3,851.87
2277,Fully Meets,5,2022-11-25,3,4,4,2022-12-22,Communication Skills,Internal,Completed,Brittanyshire,Wayne Williams,3,592.23
2278,Fully Meets,4,2022-08-21,5,4,2,2023-03-05,Leadership Development,External,Completed,Traceyfurt,Katie Mccarthy,4,544.43
2279,Fully Meets,1,2023-05-28,2,5,1,2023-03-23,Technical Skills,External,Passed,Ryanberg,Laura Thomas,4,230.57
2280,Fully Meets,4,2023-02-23,4,2,5,2023-04-05,Customer Service,External,Passed,Carsonchester,Joseph Campbell,3,493.98
2281,Fully Meets,4,2022-09-24,1,4,2,2022-11-29,Technical Skills,Internal,Failed,Fosterborough,Margaret Morrison,4,761.7
2282,Fully Meets,4,2022-11-02,1,5,3,2022-10-20,Leadership Development,External,Incomplete,New Amandabury,Michael Smith,5,454.55
2283,Fully Meets,4,2022-10-20,4,2,1,2023-04-23,Leadership Development,External,Failed,North Baileyport,Jason Salas,1,183.88
2284,Fully Meets,2,2022-10-11,1,4,4,2023-07-09,Technical Skills,External,Passed,Moralesville,Wanda Jones,3,839.16
2285,Fully Meets,5,2023-05-22,4,3,3,2022-12-02,Customer Service,Internal,Completed,South Jennifer,Thomas Adams,4,679.57
2286,Fully Meets,2,2023-01-20,4,4,4,2022-09-27,Project Management,External,Failed,Port Denise,Vincent Lopez,5,107.64
2287,Fully Meets,2,2022-11-11,4,4,2,2023-03-29,Communication Skills,Internal,Passed,East Brandonmouth,Amanda Lee,4,560.64
2288,Fully Meets,5,2023-07-09,5,1,4,2022-09-25,Communication Skills,Internal,Failed,New Joseton,Kimberly Atkinson,2,187.85
2289,Fully Meets,4,2023-03-12,2,5,3,2023-06-14,Technical Skills,External,Completed,Elizabethberg,Carl Mathis,3,353.58
2290,Fully Meets,2,2023-04-14,4,1,3,2023-04-23,Communication Skills,Internal,Failed,New Bobbyfort,Juan Dennis,4,575.55
2291,Fully Meets,4,2022-08-20,3,4,1,2023-07-01,Project Management,Internal,Incomplete,Kellybury,Eric Gonzales,5,973.53
2292,Fully Meets,2,2022-11-15,5,1,1,2023-03-11,Communication Skills,External,Completed,New Michaeltown,Jennifer Cline MD,3,894.38
2293,Fully Meets,2,2023-06-19,5,3,1,2023-04-17,Project Management,Internal,Failed,Harperside,Andrew Wright,1,510.67
2294,Fully Meets,4,2022-08-30,4,4,4,2023-04-09,Communication Skills,External,Failed,West Whitneymouth,Robert Kidd,1,261.17
2295,Fully Meets,5,2022-11-26,3,5,4,2022-11-12,Communication Skills,Internal,Passed,Lake Adam,Angela Carter,5,448.38
2296,Fully Meets,1,2023-06-15,4,4,5,2022-11-09,Technical Skills,Internal,Passed,West Seantown,Carl Peters,4,808.77
2297,Fully Meets,2,2022-09-14,5,4,1,2022-12-28,Leadership Development,Internal,Completed,Debbiechester,Sherri Cole,5,691.71
2298,Fully Meets,4,2022-11-04,3,2,1,2023-03-02,Communication Skills,External,Failed,Mercedesberg,Michael Berry,1,145.08
2299,Fully Meets,2,2022-08-18,2,1,2,2023-04-13,Customer Service,External,Failed,Camposland,Laura Brooks DVM,4,922.03
2300,Fully Meets,5,2022-10-08,5,1,2,2022-09-27,Customer Service,External,Completed,Port Jack,David Reilly,2,668.1
2301,Fully Meets,1,2023-07-26,3,1,4,2023-02-27,Technical Skills,Internal,Incomplete,Donnafort,Kimberly Mitchell,4,475.03
2302,Fully Meets,4,2023-04-12,2,5,3,2023-03-11,Project Management,Internal,Passed,South Gregoryville,Alexander Garcia,2,173.45
2303,Fully Meets,5,2023-02-01,5,5,1,2023-01-13,Customer Service,External,Passed,East Barryview,Meghan Robinson,2,813.39
2304,Fully Meets,2,2023-06-29,5,1,2,2022-10-19,Customer Service,Internal,Passed,South Jennifer,Chad Snow,5,759.9
2305,Fully Meets,2,2023-05-26,4,5,5,2023-04-24,Communication Skills,External,Incomplete,Port Gary,Courtney Smith,2,933.39
2306,Fully Meets,1,2023-04-25,3,4,3,2023-02-28,Communication Skills,External,Failed,Lake Jennifer,Mark Cordova,2,217.33
2307,Fully Meets,2,2023-07-22,5,2,3,2023-05-21,Customer Service,Internal,Passed,Lake Troy,Cory Garcia,2,856.15
2308,Fully Meets,5,2023-03-11,1,2,3,2022-09-08,Communication Skills,Internal,Completed,North Stephanieton,Kelsey Garcia,4,751.86
2309,Fully Meets,2,2023-01-03,2,5,5,2023-07-20,Communication Skills,Internal,Incomplete,Michellechester,Tammy Norman,1,309.24
2310,Fully Meets,5,2022-10-04,4,1,3,2022-12-27,Leadership Development,Internal,Incomplete,Maryburgh,Elizabeth Crane,4,581.95
2311,Fully Meets,2,2023-03-15,5,3,2,2023-04-04,Leadership Development,External,Passed,Johnport,Robert Powell,5,616.43
2312,Fully Meets,4,2023-04-02,1,4,3,2023-01-06,Leadership Development,Internal,Completed,New Caitlinland,Tammy Foster,3,623.75
2313,Fully Meets,2,2023-04-04,5,2,3,2023-02-04,Project Management,External,Passed,Markburgh,Michelle Travis,1,802.99
2314,Fully Meets,1,2023-06-23,4,1,3,2022-11-18,Communication Skills,External,Failed,North Allison,Mark Francis,1,725.98
2315,Fully Meets,4,2022-08-10,4,3,2,2022-12-05,Customer Service,External,Incomplete,Lake Theresafurt,Steven Greer III,1,252.59
2316,Fully Meets,2,2022-09-06,4,2,5,2023-05-23,Communication Skills,Internal,Failed,West Howardview,Ashley Solis,1,731.84
2317,Fully Meets,1,2023-02-07,2,2,1,2023-02-09,Customer Service,External,Failed,East Sethchester,Rachel Bell,1,787.01
2318,Fully Meets,2,2022-12-20,2,1,5,2023-06-22,Communication Skills,External,Incomplete,Moorehaven,Lisa Zuniga,2,303.8
2319,Fully Meets,5,2023-03-29,5,4,3,2022-12-21,Customer Service,Internal,Passed,Jeremyfort,Richard Nguyen,3,832.15
2320,Fully Meets,4,2023-02-12,5,1,3,2023-07-25,Communication Skills,External,Incomplete,Lake Lee,Lucas Hernandez,5,509.71
2321,Fully Meets,2,2022-11-07,4,2,5,2022-09-06,Communication Skills,Internal,Incomplete,Tranberg,Margaret Perkins,3,781.95
2322,Fully Meets,5,2022-08-20,4,3,4,2023-03-04,Communication Skills,Internal,Completed,Port Gregory,Timothy Valencia,3,178.4
2323,Fully Meets,5,2022-11-21,2,1,3,2022-12-30,Project Management,External,Incomplete,North Jessica,Hunter Garcia,3,964.4
2324,Fully Meets,4,2023-06-24,1,2,4,2023-04-29,Communication Skills,External,Incomplete,Davidborough,Christopher Price,1,299.75
2325,Fully Meets,1,2022-12-27,4,4,1,2023-01-04,Project Management,Internal,Completed,Erikfort,Leslie Miller,2,745.68
2326,Fully Meets,2,2023-04-19,3,1,4,2023-01-06,Customer Service,External,Completed,Danielside,Travis Cummings,5,263.21
2327,Fully Meets,4,2023-03-29,4,1,2,2022-10-20,Customer Service,External,Incomplete,Hopkinstown,Renee Curtis,1,802.98
2328,Fully Meets,4,2022-09-02,1,4,3,2023-03-01,Communication Skills,Internal,Passed,West Wendy,Michelle Alvarado,3,960.9
2329,Fully Meets,2,2022-09-02,2,3,1,2023-01-21,Leadership Development,External,Incomplete,Jonesmouth,Dr. John Moore,2,209.86
2330,Fully Meets,2,2022-09-11,3,4,5,2023-03-21,Customer Service,Internal,Passed,Tiffanystad,Bobby Poole,2,942.81
2331,Fully Meets,1,2022-12-11,2,5,3,2023-01-16,Technical Skills,Internal,Failed,Rachelstad,Daniel Scott,3,108.2
2332,Fully Meets,4,2022-11-02,1,1,1,2022-11-29,Communication Skills,Internal,Completed,Austinborough,Dustin Ramsey,3,144.68
2333,Fully Meets,1,2023-04-19,5,4,2,2023-04-01,Technical Skills,Internal,Failed,Andrewside,Jeremy Ramirez,4,769.76
2334,Fully Meets,4,2022-12-01,3,3,5,2023-03-21,Project Management,Internal,Failed,Raymondberg,Robert Stevens,5,860.16
2335,Fully Meets,4,2023-03-24,1,5,5,2022-09-01,Communication Skills,Internal,Completed,Port Nicolebury,Beth Ellis,4,957.24
2336,Fully Meets,4,2022-08-10,5,1,5,2023-02-06,Communication Skills,External,Completed,Onealland,Rachel Rogers,3,301.03
2337,Fully Meets,4,2023-07-09,1,4,3,2023-07-15,Project Management,Internal,Incomplete,Port Jessicafurt,Lisa Payne,2,366.82
2338,Fully Meets,4,2022-09-09,2,3,5,2023-06-18,Customer Service,External,Completed,Lake Ashlee,Megan Smith,2,819.8
2339,Fully Meets,1,2023-03-22,3,1,5,2022-12-02,Leadership Development,Internal,Failed,Morganside,Harold Miller,5,369.94
2340,Fully Meets,5,2023-05-23,4,5,3,2023-05-05,Project Management,External,Failed,Port Glennview,Timothy Jones,1,811.91
2341,Fully Meets,2,2022-10-14,1,5,2,2023-04-06,Communication Skills,Internal,Failed,South Bradleychester,Sara Perry,2,121.05
2342,Fully Meets,5,2023-07-24,1,4,3,2023-05-30,Communication Skills,Internal,Completed,Eugeneborough,Steven Hernandez,1,704.53
2343,Fully Meets,4,2022-11-22,1,3,4,2023-05-31,Customer Service,Internal,Completed,East Dennis,Stephanie Brown,5,959.22
2344,Fully Meets,1,2023-02-08,2,5,5,2023-03-13,Technical Skills,External,Completed,Lake Ruth,Lisa Johnson,2,967.05
2345,Fully Meets,2,2023-01-14,2,1,5,2022-10-09,Project Management,External,Incomplete,Williamston,Joanna Long,3,379.57
2346,Fully Meets,4,2023-02-06,5,3,1,2022-10-02,Customer Service,External,Completed,Port Travismouth,Stephanie Farmer,3,811.14
2347,Fully Meets,1,2023-01-09,2,3,2,2022-12-14,Communication Skills,Internal,Passed,South Heiditon,Monica Wilson,1,780.53
2348,Fully Meets,1,2022-10-12,4,4,2,2023-04-13,Technical Skills,Internal,Passed,West Kathleen,Chase Carter,1,927.52
2349,Fully Meets,4,2022-11-05,5,5,1,2023-04-22,Communication Skills,Internal,Completed,Longstad,Rebecca Bradley,2,317.31
2350,Fully Meets,2,2022-08-24,1,4,5,2023-03-09,Leadership Development,Internal,Failed,Port Suzanne,Adrian Flores,3,858.34
2351,Fully Meets,4,2023-02-21,3,3,5,2023-03-11,Communication Skills,Internal,Incomplete,East Justinton,Rebecca Romero,4,173.96
2352,Fully Meets,2,2023-07-11,2,3,3,2022-09-11,Communication Skills,External,Completed,Murrayside,John Whitaker,4,889.07
2353,Fully Meets,2,2022-10-17,2,4,3,2023-07-18,Technical Skills,Internal,Failed,Jonestown,Joseph Day,3,198.56
2354,Fully Meets,2,2023-06-10,5,1,1,2023-06-13,Communication Skills,External,Completed,South Jennifer,Shannon White,5,572.14
2355,Fully Meets,1,2022-11-15,1,1,4,2023-07-16,Customer Service,External,Failed,East Jennifer,Scott Young,3,945.93
2356,Fully Meets,4,2023-03-07,4,1,1,2023-05-25,Technical Skills,External,Passed,East Travisstad,Pamela Mclaughlin,4,668.66
2357,Fully Meets,1,2022-11-12,1,2,3,2023-05-17,Leadership Development,Internal,Failed,Hendrickschester,Meredith Miller,3,483.49
2358,Fully Meets,4,2022-09-07,5,3,3,2023-04-14,Project Management,External,Incomplete,Eddiemouth,Dr. Christina Dickerson,3,164.22
2359,Fully Meets,2,2023-07-08,4,4,3,2023-05-30,Technical Skills,External,Failed,Piercestad,David Davis,3,850.73
2360,Fully Meets,1,2023-02-07,4,4,3,2022-10-13,Project Management,Internal,Passed,Jonesberg,Tammy Sampson,1,400.62
2361,Fully Meets,2,2023-02-12,4,4,2,2022-09-08,Customer Service,External,Failed,North Monicahaven,Matthew Jones,4,148.29
2362,Fully Meets,2,2023-01-21,5,4,5,2023-02-06,Project Management,Internal,Incomplete,Villanuevamouth,Amanda Lee,3,543.65
2363,Fully Meets,2,2023-07-16,2,5,1,2023-02-04,Communication Skills,External,Incomplete,Billyville,Regina Blevins,3,282.26
2364,Fully Meets,5,2023-02-02,4,2,4,2022-12-04,Project Management,External,Completed,Kingborough,Cathy Wolf,3,123.81
2365,Fully Meets,1,2022-09-07,1,1,1,2022-08-11,Communication Skills,External,Passed,Laneside,Kristin Rodriguez,5,355.8
2366,Fully Meets,2,2023-04-30,4,2,5,2022-08-16,Project Management,Internal,Incomplete,North Danieltown,Melissa Martinez,3,184.59
2367,Fully Meets,5,2022-10-26,3,2,5,2023-04-27,Project Management,Internal,Completed,West Nicolechester,Christopher Hughes,3,249.77
2368,Fully Meets,1,2022-11-06,5,2,1,2023-03-30,Technical Skills,External,Completed,Lisafurt,Pamela Richards,4,285.54
2369,Fully Meets,5,2023-02-18,5,2,4,2023-07-26,Leadership Development,External,Failed,Butlershire,Sergio James,5,711.15
2370,Fully Meets,5,2022-10-03,1,2,4,2023-06-07,Leadership Development,External,Incomplete,Henrytown,Brian Kelly,3,644.97
2371,Fully Meets,1,2023-01-10,2,1,5,2023-04-19,Customer Service,Internal,Passed,Kristenshire,Jennifer Jones,4,133.56
2372,Fully Meets,2,2023-08-02,3,4,5,2023-01-27,Leadership Development,Internal,Completed,West David,David Maldonado,2,784.93
2373,Fully Meets,2,2023-07-21,3,5,5,2023-02-16,Project Management,External,Completed,Paynetown,Robert Tapia,4,801.63
2374,Fully Meets,2,2023-01-16,1,2,1,2023-05-01,Customer Service,External,Incomplete,West Heather,Corey Hines,2,650.48
2375,Fully Meets,1,2022-08-14,2,4,2,2022-11-20,Project Management,External,Failed,Bushfurt,Tammie Williams,5,770.33
2376,Fully Meets,4,2022-12-07,5,2,4,2023-04-26,Communication Skills,Internal,Completed,Nguyenton,Faith Ortega,5,755.69
2377,Fully Meets,4,2022-12-31,1,2,1,2022-12-25,Leadership Development,External,Failed,Lake Peter,Rickey Smith,1,921.26
2378,Fully Meets,2,2023-07-04,2,5,3,2023-04-07,Leadership Development,Internal,Passed,Fitzgeraldbury,Karen Shaw,3,751.79
2379,Fully Meets,2,2023-07-01,2,5,1,2022-08-24,Communication Skills,External,Completed,Danielfurt,Tara Moses,4,146.18
2380,Fully Meets,2,2022-10-25,2,1,3,2022-11-03,Customer Service,Internal,Completed,South Danielchester,Benjamin Taylor,5,910.96
2381,Fully Meets,2,2023-02-15,2,3,3,2023-01-27,Technical Skills,External,Passed,North Waltermouth,John Baker,1,404.78
2382,Fully Meets,1,2022-11-19,4,3,4,2023-08-01,Project Management,Internal,Completed,Wrighthaven,Eric Smith,1,751.78
2383,Fully Meets,4,2022-11-21,5,3,5,2022-08-09,Customer Service,External,Incomplete,Vickiberg,Dr. Krista Hatfield,1,374.73
2384,Fully Meets,5,2022-09-03,2,2,2,2022-10-03,Communication Skills,Internal,Failed,Washingtonville,Joann Williamson,3,166.1
2385,Fully Meets,2,2023-01-15,2,1,3,2023-03-31,Technical Skills,Internal,Incomplete,Hillland,Leslie Jacobs,1,574.91
2386,Fully Meets,1,2022-12-16,1,4,3,2022-09-28,Customer Service,External,Failed,Lake Johnny,Ricky Mora,3,390.96
2387,Fully Meets,1,2023-01-06,1,2,5,2023-03-05,Communication Skills,Internal,Failed,North Courtneychester,Matthew Garner,2,459.27
2388,Fully Meets,2,2023-06-06,5,2,4,2023-06-30,Project Management,Internal,Completed,Lake Williamland,Kyle Escobar,4,949.32
2389,Fully Meets,2,2023-06-06,1,4,2,2023-07-28,Technical Skills,Internal,Completed,North Kimside,Leah Thomas,1,718.39
2390,Fully Meets,1,2022-10-18,1,5,4,2023-07-19,Customer Service,External,Completed,Davidview,Robert Tyler,5,923.06
2391,Fully Meets,1,2023-06-22,3,3,3,2022-12-10,Technical Skills,External,Failed,Hughesburgh,Kelly Hughes,3,363.35
2392,Fully Meets,1,2023-06-19,4,3,2,2022-12-17,Customer Service,External,Failed,Kruegerburgh,Sarah Cain,5,652.9
2393,Fully Meets,5,2023-05-12,3,2,2,2023-02-27,Project Management,External,Completed,Popeside,Mark Bailey,5,803.82
2394,Fully Meets,2,2022-11-18,4,1,1,2022-09-22,Customer Service,Internal,Completed,East Robinville,Brian Schmidt,1,661.88
